Tweet,Date
कोरोना कोषमा प्रत्येक सांसदको १ महिनाको तलब जम्मा गर्न गगन थापाको प्रस्ताव https://t.co/wyG4g8w2uW @thapagk,Mar 23 2020 
कोरोना संक्रमित भाग्न नदिन सरकारको पूर्वतयारी: उपचारमा सुरक्षा र स्वास्थ्यकर्मीको टोली https://t.co/vktS5lzPDL,Mar 23 2020 
टोकियो ओलम्पिक २०२० सार्ने तयारी खेलाडी नपठाउने क्यानडाको घोषणा https://t.co/fBW6oLJVbV,Mar 23 2020 
त्रिविका सबै प्रशासनिक काम चैत २१ गतेसम्म बन्द https://t.co/qanQEDG9b3,Mar 23 2020 
लामो दूरीका सवारीसाधन बन्द सुनसान बन्यो सडक https://t.co/pqrk42zApY,Mar 23 2020 
तगडा चीन अस्तव्यस्त युरोप र अमेरिका कोरोनाले उब्जाएको प्रश्न : अब कस्तो राजनीति र अर्थतन्त्र? https://t.co/XRSrCw5T1e,Mar 23 2020 
जर्मन चान्सलर मर्केललाई क्वारेन्टाइनमा राखियो https://t.co/wKMqPhvyiA,Mar 23 2020 
कोभिड-१९ को संक्रमण फैलिँदै गर्दा स्वस्थ रहनु त छँदै छ तर उनमा अर्को चिन्ता पनि थपिएको छ। काम गर्दै आएको रेष्टुरेन्ट बन्द हुने भएसँगै उनले रोजगारीसमेत गुमाउँदै छन्। https://t.co/MyEHbvqIP7,Mar 23 2020 
कोरोना प्रभावित इरानद्वारा अमेरिकी सहयोग अस्वीकार चीनले भन्यो: प्रतिबन्ध हटाउ https://t.co/Lszj0kQC3M,Mar 23 2020 
आजदेखि भारतसँगका नाका बन्द तर सामान आयात यथावत मानिस चाहिँ रोकिँदै https://t.co/qdMDJWouQw,Mar 23 2020 
कोरोनाबाट बच्‍न सेल्फ आइसोलेसन नै अचुक उपाय : कोभिड १९ का कारण ज्यान गुमाउनेको संख्या १२ हजार ९ सय ४४ https://t.co/dmUvIdV1lb,Mar 23 2020 
कोरोना प्रभावित इरानद्वारा अमेरिकी सहयोग अस्वीकार चीनले भन्यो: प्रतिबन्ध हटाउ https://t.co/Lszj0kQC3M,Mar 23 2020 
ती तीन यात्रु जसका कारण मच्चियो सिल्क एयर काण्ड : आखिर के भएको थियो विमानस्थलमा? https://t.co/rLOtmlJni5,Mar 23 2020 
भिसा अर्कै देशको काम जर्मनीमा : कोरोना लागे न जर्मनीले हेर्छ न नेपालले https://t.co/MyEHbvIkdH,Mar 23 2020 
आज बिहान १० बजेदेखि भारतसँगको नाका बन्द तर सामान आयात यथावत मानिस चाहिँ रोकिँदै https://t.co/qdMDJWouQw,Mar 23 2020 
उनको रिपोर्ट 2019-nCoV मा नेगेटिभ देखिँदा वीरगंजबाट भने एक सरकारी अधिकारीले नै टेस्ट पोजेटिभ देखिएको हल्ला फिँजाएका थिए।https://t.co/dN86CvnvEq,Mar 23 2020 
मार्च २० मा उनको स्वाब पठाइएको थियो। त्यसको आज रिपोर्ट आएको हो। उनको रिपोर्ट 2019-nCoV मा नेगेटिभ देखिँदा वीरगंजबाट भने एक सरकारी अधिकारीले नै टेस्ट पोजेटिभ देखिएको हल्ला फिँजाएका थिए। https://t.co/dN86CvnvEq,Mar 22 2020 
ती तीन यात्रु जसका कारण मच्चियो सिल्क एयर काण्ड : आखिर के भएको थियो विमानस्थलमा? https://t.co/rLOtmlJni5,Mar 22 2020 
जर्मनीमा करिब २५ हजारको हाराहारीमा नेपालीहरु छन्। राउत जस्तै कैयौँ नेपाली पोल्यान्ड पोर्चुगल इटाली स्पेनको भिसा लिएर यहाँको इजाजत पत्र बिना काम गर्न आएका छन्। उनीहरुको एकीन तथ्यांक बर्लिनस्थित नेपाली दूतावाससँग पनि छैन। https://t.co/MyEHbvqIP7,Mar 22 2020 
एकै दिन काठमाडौंबाट बाहिरिनेको संख्या २ लाख २२ हजार https://t.co/LVBVKjTZAz,Mar 22 2020 
भारतसँगको सीमा नाका मानिसका लागिमात्र बन्द मालसामान र इन्धन आयात निर्वाध ल्याउने चालकको चाहिँ परीक्षण https://t.co/jNC5IXfRBu,Mar 22 2020 
रुंगटाको अस्पतालको रिपोर्ट सार्वजनिक प्रस्ट लेखिएको छ 2019-nCoV नेगेटिभ https://t.co/dN86CvnvEq,Mar 22 2020 
सरकारी कार्यालय बन्द नहुने कर्मचारी नियमित काममा जानुपर्ने https://t.co/MtYDTX2PSi,Mar 22 2020 
भारत र चीनसँगका नाका एक साताका लागि बन्द https://t.co/NQ2tj0OS04,Mar 22 2020 
कोभिड-१९ को संक्रमण फैलिँदै गर्दा स्वस्थ रहनु त छँदै छ तर सरोज राउतमा अर्को चिन्ता पनि थपिएको छ।काम गर्दै आएको रेष्टुरेन्ट बन्द हुने भएसँगै उनले रोजगारीसमेत गुमाउँदै छन्।‘कथम कदाचित हामीलाई संक्रमण भईहाल्यो भने हाम्रो स्वास्थ्य उपचार प्रक्रिया के हुन्छ?’ https://t.co/MyEHbvqIP7,Mar 22 2020 
सेल्फ क्वारेन्टाइनमा रहेकालाई 'डिजिटल वार' गराउँदै 'प्रेम गीत ३' घोषणा गर्‍यो पब्जी प्रतियोगिता https://t.co/Cq3marKI49 https://t.co/lDh3fBnAvq,Mar 22 2020 
ग्राहक बनेर गएको महानगरको टोलीले बरामद गर्‍यो मास्क र स्यानिटाइजर https://t.co/N8uhUBHD6P,Mar 22 2020 
कोरोना प्रभाव : हाँस्य टेलिसिरियल ‘सक्किगोनी’को प्रशारण स्थगित https://t.co/zq0bz2N89b,Mar 22 2020 
कोरोनाको रोकथामका लागि सजगता अपनाउन नेविसंघले गरायो सरकारको ध्यानाकर्षण https://t.co/EHTWbRhR5U,Mar 22 2020 
भारतको छत्तीसगढमा माओवादी हमला १७ भारतीय सैनिकको मृत्यु १४ जवान घाइते https://t.co/JaUyRp6YXA,Mar 22 2020 
खरिपाटी क्वारेन्टाइनमा सुरु भयो चहलपहल ६८ जना राखियो https://t.co/IRhj71R3PK,Mar 22 2020 
कञ्चनपुरमा अघोषित कर्फ्यु! घरबाहिर निस्किए कारबाहीको चेतावनी https://t.co/BvTcuHYQYQ,Mar 22 2020 
सेल्फ क्वारेन्टाइनमा बसेका प्रचण्डको साइक्लिङ https://t.co/EPKEWm51mh,Mar 22 2020 
शहर धमाधम यसरी हुँदैछ 'सेल्फ लकडाउन' https://t.co/sIINjOAz4f,Mar 22 2020 
के तपाई‌ंलाई कोरोनाको शंका छ? फोनबाटै लिनुहोस् डाक्टरको सल्लाह https://t.co/1LOq3o74bF,Mar 22 2020 
बैंकहरु बन्द नहुने कर्मचारीको सुरक्षा ब्यबस्था गरी संचालन गर्न राष्ट्र बैंकको निर्देशन https://t.co/ceRwPuebY9,Mar 22 2020 
कांग्रेस प्रवक्ता विश्वप्रकाशको शब्द संगीतमा कोरोना सम्बन्धी गीत आउँदै https://t.co/A42MBM9DNR https://t.co/wKplbttjb3,Mar 22 2020 
उपत्यका छाड्नेको सङख्या ह्वात्तै बढ्यो ८ घण्टामा १ लाख २८ हजार यात्रु बाहिरिए https://t.co/3CCP0xtoYr,Mar 22 2020 
प्रदेश २ का अधिकांश सरकारी कार्यालय सूचना टाँस गरी बन्द https://t.co/MV0iwCfIRK,Mar 22 2020 
काठमाडौं छाड्दैमा सुरक्षित छैनन् कोही गाउँघरमा पनि उस्तै सतर्क रहनुस् है ! https://t.co/jxE4QcCzI5,Mar 22 2020 
मंगलवारदेखि गड्डाचौकी नाका अनिश्चितकालका लागि पूर्ण रुपमा बन्द https://t.co/TmruK1IuyO,Mar 22 2020 
भारतबाट छिर्ने नेपालीको पनि निगरानी कडा गर्न गृहको पत्राचार https://t.co/qILpG04oJi,Mar 22 2020 
तत्काल ५ हजार जनालाई क्वारेन्टाइनमा राख्न सक्ने ठाउँको खोजी प्रदेश र स्थानीय सरकारलाई पनि जिम्मेवारी https://t.co/Y0ruTV8uRJ,Mar 22 2020 
टेकु अस्पतालमा २५ वटा आइसोलेसन वार्ड बन्ने https://t.co/OMIJzVNkvC,Mar 22 2020 
कलोबजारी गर्नेलाई ३ लाख जरिबाना र ५ वर्ष जेल सजाय https://t.co/Sx9rVOzAjm,Mar 22 2020 
कोरोना कहर : शहरबाट गाउँ फर्कनेको लहर https://t.co/pALlHlCfyl,Mar 22 2020 
ती तीन यात्रु जसका कारण मच्चियो सिल्क एयर काण्ड : आखिर के भएको थियो विमानस्थलमा? https://t.co/rLOtmlJni5,Mar 22 2020 
यो सिंहदरबारभन्दा निकै टाढाको कुरा भयो। सरकारले त्रिभुवन विमानस्थलबाट फर्केका सबैलाई १४ दिने सेल्फ क्वारेन्टाइनमा बस्ने भनेर सम्झौता गराएको भनिन्छ। तर यसको अनुगमन गरिएको छैन। शनिवार मात्रै सरकारले आफैले लगाएको प्रतिबन्ध उल्लंघन गर्‍यो। by @SahayogRanjit https://t.co/jxE4QcCzI5,Mar 22 2020 
ज्वरो देखिएपछि सुदूरपश्चिमका एक सांसद आइसोलसनमा https://t.co/KeiXoDnFlf,Mar 22 2020 
कोरोना विरुद्ध कलाकारहरुको भिडियो सन्देश भन्छन् 'घरभित्रै बसौं भ्रामक हल्लाको पछि नलागौं' https://t.co/sPA2ebaYmb https://t.co/ZdnfEJWHAI,Mar 22 2020 
मास्क र स्यानिटाइजरमा कालोबाजारी गरेको आरोपमा चार जना पक्राउ https://t.co/aUmCyf56Ex,Mar 22 2020 
गृहमन्त्री थापाले नियमित भेटघाट नगर्ने https://t.co/ly8I8reejT,Mar 22 2020 
कोरोना संक्रमित कनिका कपुर बनिन् 'अस्पतालको टाउको दुखाइ' https://t.co/aeSI5UFxZ9,Mar 22 2020 
कैलालीको गोदावरीमा विस्फोट हुँदा एक जनाको मृत्यु https://t.co/PGHZDqkelG,Mar 22 2020 
स्थानीय युवाले बाँडे पाँच सय थान निःशुल्क मेडिकल मास्क https://t.co/SEokpsifci,Mar 22 2020 
विभिन्न स्थानका आफ्ना पूर्वाधारहरु आइसोलेसनका लागि प्रयोग गर्न एन्फाको अपिल https://t.co/OpVzqv2Xx0,Mar 22 2020 
प्रधानमन्त्री ओलीले डाके मन्त्रिपरिषद् बैठक https://t.co/rn3I5TK4QY,Mar 22 2020 
कोरोनाले ठप्प पार्‍यो बजारदेखि चुल्होसम्म भरीया र रिक्सा चालक सम्झन्छन् मानिसको त्यो चहलपहल https://t.co/Dp5b9ZVJFb,Mar 22 2020 
टेकु अस्पतालले माग्यो ४४ जना स्वास्थ्यकर्मी https://t.co/C7smZvL5hE,Mar 22 2020 
कोरोना संक्रमणबाट बच्न प्रचण्डको आग्रह : राष्ट्रिय एकता र उच्च मनोबलका साथ यसको सामना गरौँ https://t.co/ckniSvwMeL,Mar 22 2020 
छुट्टाछुट्टै सवारी दुर्घटनामा ६ जनाको मृत्यु https://t.co/uL6IPC98R9,Mar 22 2020 
भारतमा कोरोनाबाट मर्नेको संख्या ६ पुग्यो विहारमा पहिलो संक्रमितको मृत्यु https://t.co/dtmQhzdjVY,Mar 22 2020 
कोरोनाले ठप्प पार्‍यो बजारदेखि चुल्होसम्म भरीया र रिक्सा चालक सम्झन्छन् मानिसको त्यो चहलपहल https://t.co/Dp5b9ZVJFb https://t.co/z7MzC1FHrh,Mar 22 2020 
२४ घण्टामा २ लाख बढीले काठमाडौं छाडे लामो दुरीको सवारी चल्ने आज अन्तिम दिन https://t.co/7FCuBBtRWd,Mar 22 2020 
कोरोनाले ठप्प पार्‍यो बजारदेखि चुल्होसम्म भरीया र रिक्सा चालक सम्झन्छन् मानिसको त्यो चहलपहल https://t.co/Dp5b9ZVJFb,Mar 22 2020 
'मनोरञ्जनभन्दा महत्वपूर्ण स्वास्थ्य' भन्दै रोकियो ‘के घर के डेरा’को छायांकन https://t.co/yRZPMfOkqj,Mar 22 2020 
कोरोनाविरुद्ध लड्न सरकारका थप निर्णय : विरामीलाई अनिवार्य क्वारेन्टाइन नियम नमान्नेलाई कारवाही https://t.co/YMkl9aEz2S,Mar 22 2020 
कोरोनाले नछोएका अस्ट्रेलियाका खेल https://t.co/8BYOgCRGHN,Mar 22 2020 
भारतमा कोरोना भाइरसको सुनामी आउनसक्ने विशेषज्ञको चेतावनी ३० करोड मानिस उच्च जोखिममा https://t.co/pPYXCS7ub9,Mar 22 2020 
'मनोरञ्जनभन्दा महत्वपूर्ण स्वास्थ्य' भन्दै रोकियो ‘के घर के डेरा’को छायांकन https://t.co/yRZPMfOkqj,Mar 22 2020 
पारस खड्काको कोरोना सन्देश: सबैले आफ्नो जिम्मेवारी लिए अहिलेको परिस्थितिबाट अघि बढ्न सहज हुने छ https://t.co/7NWsBEkbb0,Mar 22 2020 
डलरको भाउ बढेर १२०.६८ रुपैयाँ पुग्यो कोरोनाको कहरले नेपाली रुपैयाँ सर्वाधिक कमजोर- https://t.co/3IVnzP130G,Mar 22 2020 
चहलपहल हुने सम्पदा क्षेत्रमा हेर्नुस् फरक खाले सन्नाटा https://t.co/AoL0myaQoh,Mar 22 2020 
नगद काउन्टरबाहेक बैंकमा छैन काम 'बैंकिङ आवर' घटाइँदै- https://t.co/eklXbzkxSD,Mar 22 2020 
नगद काउन्टरबाहेक बैंकमा छैन काम 'बैंकिङ आवर' घटाइँदै https://t.co/eklXbzkxSD,Mar 22 2020 
डलरको भाउ बढेर १२०.६८ रुपैयाँ पुग्यो कोरोनाको कहरले नेपाली रुपैयाँ सर्वाधिक कमजोर https://t.co/3IVnzP130G,Mar 22 2020 
२४ घण्टामा २ लाख बढीले काठमाडौं छाडे लामो दुरीको सवारी चल्ने आज अन्तिम दिन https://t.co/7FCuBBtRWd,Mar 22 2020 
चहलपहल हुने सम्पदा क्षेत्रमा हेर्नुस् फरक खाले सन्नाटा https://t.co/AoL0myaQoh,Mar 22 2020 
कोरोना प्रकोप : भारतमा आज जनता कर्फ्यू संसारभर मर्नेको संख्या १३ हजार नाघ्यो https://t.co/YwSCB4lPze,Mar 22 2020 
कोरोनाविरुद्ध लड्न सरकारका थप निर्णय : विरामीलाई अनिवार्य क्वारेन्टाइन नियम नमान्नेलाई कारवाही मन्त्रीहरुले अनुगमन गर्ने https://t.co/YMkl9aEz2S,Mar 22 2020 
ग्यासको आपूर्ति सहज बनाउन काठमाडौंमा रिटेल काउन्टर खोलिने https://t.co/HtwjVDiQN9,Mar 22 2020 
कोभिड-१९ को संक्रमणबाट बेलायतमा एक नेपालीको मृत्यु परिवार ‘आइसोलेसन’मा https://t.co/FmuJnCfzk2,Mar 22 2020 
प्रतिवन्ध लगाइएको मुलुकबाट ६२ जना नेपाली स्वदेश फर्किए खरिपाटी स्थित क्वारेन्टाइनमा राख्ने तयारी https://t.co/iR3UVgHbyb,Mar 22 2020 
नेदरल्यान्ड्सबाट भारतीय नागरिक बोकेर आएको डच विमानलाई दिल्लीमा ल्यान्‍ड गर्ने अनुमती दिन भारतद्वारा अस्वीकार https://t.co/79ouY6SdXe,Mar 22 2020 
कोरोनाविरुद्ध लड्न सरकारका थप निर्णय : विरामीलाई अनिवार्य क्वारेन्टाइन नियम नमान्नेलाई कारवाही मन्त्रीहरुले अनुगमन गर्ने https://t.co/YMkl9aEz2S,Mar 22 2020 
नेपालीहरुको रोगसँग लड्न सक्ने क्षमता बढी छ : भूमीमन्त्री अर्याल https://t.co/QHSlg3UIkJ,Mar 21 2020 
ग्यासको आपूर्ति सहज बनाउन काठमाडौंमा रिटेल काउन्टर खोलिने https://t.co/HtwjVDiQN9 https://t.co/XuSDbigKoT,Mar 21 2020 
कोभिड-१९ को संक्रमणबाट बेलायतमा एक नेपालीको मृत्यु परिवार ‘आइसोलेसन’मा https://t.co/FmuJnCfzk2,Mar 21 2020 
घर फर्किन लागेका यात्रुहरुलाई बसपार्कमा निःशुल्क मास्क वितरण https://t.co/vEnJLQDk0Z,Mar 21 2020 
वीरगंजबाट दैनिक २ करोडको खाद्य सामानको तस्करी नेपाली व्यवसायी घाटामा https://t.co/vcFvERky8E,Mar 21 2020 
कोरोना भाइरस संक्रमणको सम्भावित जोखिमलाई मध्यनजर गर्दै सरकारले चैत १० गतेबाट नेपालभर चल्ने सबै प्रकारका लामो दुरीका सबै यात्रुवाहक सवारी सञ्चालनमा रोक लगाएपछि एयरलाइन्स कम्पनीहरुले तेब्बरसम्म हवाई भाडादर बढाएका छन्। https://t.co/IxNXcoVrLD,Mar 21 2020 
अफवाको अभियोमा पक्राउ परेका युवकले भने : पेजमा 'रिच' बढाउन अडियो बनाएँ https://t.co/seFOpUVc83,Mar 21 2020 
कोरोनाविरुद्ध लड्न एकतावद्ध भएर सरकारी निर्णयको कार्यान्वयन गर्न नेकपाको अपिल https://t.co/vMFSF3op9s,Mar 21 2020 
प्रतिवन्ध लगाइएको मुलुकबाट ६२ जना नेपाली स्वदेश फर्किए खरिपाटी स्थित क्वारेन्टाइनमा राख्ने तयारी https://t.co/iR3UVgHbyb,Mar 21 2020 
भारतबाट आएका दुई नेपालीमा देखियो उच्च ज्वरो महाकाली प्रादेशिक अस्पतालको आइसोलेसनमा भर्ना https://t.co/DWFuYEqg6w,Mar 21 2020 
हेलिकप्टरबाट ‌औषधि छर्किने हल्ला मात्र हो : नेपाली सेना https://t.co/ED3IoUWPSj,Mar 21 2020 
पशुपतिमा विशेष र आरती पूजा स्थगित नियमित पूजा भने यथावत https://t.co/vsXj9dGzR9,Mar 21 2020 
इत्तिहाद एयर ओर्लिनै लाग्यो समय त्रास कोरोनाको कारण प्रतिकूल मौसम https://t.co/lKp8MvkDBn,Mar 21 2020 
कोरोनाविरुद्ध कर्णालीको प्रतिकार तयारी : हजार बेड क्षमताको ‘क्वारेन्टाइन’ स्थापना नेपाली नागरिकलाई मात्र प्रवेश https://t.co/dqgNeTNFEM,Mar 21 2020 
RT @AmritaLamsal: “सामाजिक सञ्जाल फेसबुकको मेसेन्जरबाट भाइरल भएको उक्त अडियोमा नर्भिक अस्पतालमा ९ जनालाई चेक गर्दा ६ जनालाई कोरोना भाइरस दे…,Mar 21 2020 
कोरोनाको असर : प्यानासोनिकले विद्युतीय गाडीका लागि ब्याट्री उत्पादन बन्द गर्ने कर्मचारीको तलब नकाटिने https://t.co/s2NagUuXY6,Mar 21 2020 
कोरोनाको कारण मानिसको मृत्यु भएको भन्दै अफवाह फैलाउने युवक पक्राउ https://t.co/Q8rfKQVK5C,Mar 21 2020 
अवैध क्रसर उद्योग सञ्चालन गरेको अभियोगमा सञ्चालक पक्राउ https://t.co/9hE9NASK4k,Mar 21 2020 
कोरोना प्रभाव : कांग्रेसले रोक्यो कृयाशिल सदस्यता वितरण र नविकरण https://t.co/qXBLDmTElH,Mar 21 2020 
नर्भिक हस्पिटलको स्पष्टोक्ति : उपचाररत कुनै पनि बिरामीमा कोरोना भाइरस छैन https://t.co/3nsQadBwRK,Mar 21 2020 
वीरगंज-पथलैया करिडोरका १५ हजार मजदुर कोरोनाको जोखिममा https://t.co/l71O9EmGH7,Mar 21 2020 
दुई नाकाबाहेक अरु बन्द गर्न सुदूर पश्चिम प्रदेशको निर्णय गौरीफन्टा र गड्डाचौकीबाट नेपाल छिर्दै थेगिनसक्नु भिड https://t.co/zPcxgRz05r,Mar 21 2020 
हवाइ सेवामा कालोबजारी? एयरलाइन्स कम्पनीहरुले तेब्बरसम्म भाडा बढाएपछि सामाजिक सञ्जालमा विरोध https://t.co/Br6LjrNecb,Mar 21 2020 
कोरोना भाइरसविरुद्ध लड्न नेपालसहित एसियाली मुलुकलाई ज्याकमाको सहयोग https://t.co/flPcbWksRn,Mar 21 2020 
कोरोनाको अफवाह फैलाउने अडियोबारे प्रहरीबाट अनुसन्धान सुरु नर्भिकले भन्यो: त्यस्ता कुनै विरामी छैन https://t.co/2lHVfoatEV,Mar 21 2020 
गड्डाचौकी नाका बन्द भारतबाट आउनेको स्वास्थ्य परीक्षणमा कडाईं https://t.co/dQHr6nYXPU,Mar 21 2020 
ह्वाइट हाउसका एक कर्मचारीलाई कोरोना भाइरस पोजेटिभ देखियो https://t.co/5v8QCYWHjk,Mar 21 2020 
सार्क कोषमा १० करोड सहयोगपछि मोदीले भने: ओलीजीको प्रतिबद्धता र समर्थनका लागि धन्यवाद https://t.co/foFw9TEId3,Mar 21 2020 
ग्यास किन्नेको विवरण राखिँदै अनावश्यक होल्ड गर्दा निमुखाको घरमा बल्दैन चुल्हो https://t.co/fyFQHsdsDF,Mar 21 2020 
काेराेना सचेतना सहकार्य : सामाजिक दुरी कायम राखौं जोखिमबाट बचौं https://t.co/LOhIVrm3Wg,Mar 21 2020 
RT @AcharyaRanjit: काेराेना सचेतना सहकार्य @bigyanbibhu @PahiloPost @bizmandu @ombthapa https://t.co/nhEsXtfOEE,Mar 21 2020 
उपचारपछि ९२ हजार मानिस तगडा कोरोनाबाट मर्नेको संख्या ११ हजार नाघ्यो https://t.co/5fuS4zfcLm,Mar 21 2020 
कोरोनाजस्तै पाँच खतरनाक पान्डेमिक विगतमा कसरी आए नियन्त्रणमा? https://t.co/VgAjCQmGCa,Mar 21 2020 
नेपाली व्यवसायीको कोरोनाविरुद्ध आक्रमक अभियान : आफ्नै पहलमा हात धुने स्टल https://t.co/PU3QtiNK0M,Mar 21 2020 
सामाजिक दूरी कायम गराैं #pahilopost #bizmandu #prisma https://t.co/nra8zwLVdN,Mar 21 2020 
गायिका कनिका कपूरमा कोरोना पोजिटिभ देखिएपछि संसददेखि राष्ट्रपति निवाससम्म फैलियो त्रास https://t.co/MYO9HM1KPW,Mar 20 2020 
युरोपमा कोरोनाका कारण मृत्यु हुनेको संख्या पाँच हजार नाघ्यो : इटालीमा विश्वमै सबैभन्दा धेरै https://t.co/fmq28RpJTv,Mar 20 2020 
प्रधानमन्त्री ओलीका घोषणाहरु कार्यान्वयन गर्न कार्यदललाई निर्देशन आपूर्तिका कुनै पनि सेवा अवरुद्ध नहुने https://t.co/dofb9s2TJE https://t.co/VOQM8KiM4g,Mar 20 2020 
कोरोना आउटब्रेक इपिसेन्टर वुहान खटिएका चिनियाँ चिकित्सक टोली धमाधम फर्कँदै हेर्नुस् १० फोटोमा https://t.co/4UQ01YCSHB,Mar 20 2020 
व्यवसायीहरुले आइसोलेसन वार्ड बनाउन १७ कोठाको होटल दिने https://t.co/EIauQWNABc,Mar 20 2020 
इतिहासका पाँच खतरनाक पान्डेमिक कसरी आए नियन्त्रणमा? https://t.co/VgAjCQmGCa,Mar 20 2020 
मोदीले घोषणा गरेको कोषमा नेपालले १० करोड रुपैयाँ सहयोग गर्ने (प्रधानमन्त्री ओलीको संबोधनको पूर्णपाठ) https://t.co/Z0tFA3QoI2,Mar 20 2020 
चैत १० बाट १८ गतेसम्म अन्तर्राष्ट्रिय उडान स्थगित https://t.co/1ZbKwpEwSc,Mar 20 2020 
चैत २१ सम्म अदालतका नियमित काम ठप्प अतिआवश्यक सेवा भने जारी https://t.co/2Fmx8MdZko,Mar 20 2020 
लामो दुरीका सार्वजनिक यातायात चैत १० बाट अनिश्चितकालका लागि बन्द https://t.co/Om9Bil4UzN,Mar 20 2020 
कोरोनाको असर : फिल्म ‘ए मेरो हजुर ४’को छायांकन स्थगित https://t.co/Jym4v8ANa8,Mar 20 2020 
कोरोनाविरुद्ध लड्न जर्मनीले नेपाललाई एक मिलियन युरो दिने https://t.co/kW6PrHpDYF,Mar 20 2020 
देशभरका विमानस्थलमा सरसफाइका लागि आवश्यक केमिकल अभाव https://t.co/hJrPHSUHcE,Mar 20 2020 
चीनले नेपाललगायत विभिन्न मुलुकसँग साट्यो कोरोना नियन्त्रणको अनुभव https://t.co/VWJmWi2Dbn,Mar 20 2020 
यात्रुसँग तोकिएभन्दा बढी भाडा लिएको अभियोगमा २३ जना पक्राउ https://t.co/0kC8NO9aTB,Mar 20 2020 
भारतबाट नेपाल छिर्नेहरुको स्वास्थ्य जाँचमा कडाइ चिकित्सकहरुले भने ‘सीमा बन्दै गर्नुपर्छ’ https://t.co/d4GGHoMgSl,Mar 20 2020 
नमाज पढ्न नपाएका मुसलमानहरु निराश तर पैगम्बरको सन्देश : महामारी फैलिन सक्ने ठाउँमा नजाउ https://t.co/gaLWOvs054 https://t.co/wwPbjogseP,Mar 20 2020 
कोभिड-१९ संक्रमित देशबाट आउनुभयो? शंकास्पद लक्षण देखा पर्‍यो? त्यसो भए बस्नुस् सेल्फ क्वारेन्टाइनमा पालना गर्नुस् यस्ता नियम https://t.co/SrUmMPP3CJ,Mar 20 2020 
कोरोना रोकथाममा बैंकर्स संघको कदम : अन्तर बैंक एटिएम कारोबार गर्दा शुल्क नलाग्ने https://t.co/LXELKUgy7b,Mar 20 2020 
स्वास्थ्य मन्त्रालयले भन्यो : अत्यावश्यक बाहेक अन्य समयमा अस्पताल नजानुस् https://t.co/9RnfZ3JMlX,Mar 20 2020 
गाउँ जान हतारो बसपार्कमा टिकट लिन तछाडमछाड दशैंजस्तै सुनसान बन्दै काठमाडौं https://t.co/4BfZc7op28,Mar 20 2020 
अस्ट्रेलियाबाट फर्केपछि दीपक बज्रचार्य ब्यान्डसहित 'सेल्फ क्वारेन्टाइन'मा 'नेपालमा सुरक्षा व्यवस्था फितलो रहेछ' https://t.co/Zee19CS6Ll,Mar 20 2020 
भारतसँगको सीमा बन्द गर्ने तयारीमा सरकार : आउँदै प्रधानमन्त्रीको सम्बोधन https://t.co/ZXXPmCGXyJ,Mar 20 2020 
भारतसँगको सीमा बन्द गर्ने तयारीमा सरकार : आउँदै प्रधानमन्त्रीको सम्बोधन https://t.co/ZXXPmCGXyJ,Mar 20 2020 
न्यूरोडमा हुनुहुन्‍छ ? पाको क्षेत्रमा हात धुन नबिर्सनुस् https://t.co/yqmMgJPeuU,Mar 20 2020 
कोभिड-१९ को सम्बन्धमा प्रधानमन्त्री ओलीले देशवासीका नाममा संबोधन गर्ने https://t.co/7Sb9rcvjgN,Mar 20 2020 
हेलम्बु गाउँपालिकामा स्वास्थ्य जाँचपछिमात्र प्रवेश तालामाराङमा यसरी हुँदैछ चेकिङ https://t.co/P8U2ATJkdJ,Mar 20 2020 
कोरोनालाई लिएर सतर्कता : यस वर्ष सेतो मछिन्द्रनाथको रथ यात्रा नहुने https://t.co/1F4qBjCbrh,Mar 20 2020 
आफू मातहातका कर्मचारीलाई काठमाडौं नछाड्न स्वास्थ्य मन्त्रालयको निर्देशन बिदाको दिनमासमेत काममा जानुपर्ने https://t.co/QGLiiJ0TFU,Mar 20 2020 
अष्ट्रेलियाको रुबी प्रिन्सेस क्रुजमा भेटिए कोरोना संक्रमित २ हजार ७ सय यात्रुलाई सेल्फ क्वारेन्टाइनमा बस्न आग्रह https://t.co/AhHG4SdUeA,Mar 20 2020 
कोभिड-१९ बाट बच्न हात कसरी धुने? सिकाउँदैछ गुगल https://t.co/wKisBLa5QG,Mar 20 2020 
काठमाडौं जिल्ला अदालतमा सेवाग्राहीहरुको जाँचियो तापक्रम https://t.co/6lcf1qPmeQ,Mar 20 2020 
के श्रीलंका र भारतमा जस्तै लक डाउनको अवस्थामा जाँदै हो नेपाल? https://t.co/w4AgRZebPZ,Mar 20 2020 
जिल्ला अदालत काठमाडौंमा सेवाग्राहीहरुको तापक्रम जाँच https://t.co/OizESuiajf,Mar 20 2020 
कोरोनालाई लिएर सतर्कता : यस वर्ष सेतो मछिन्द्रनाथको रथ यात्रा नहुने https://t.co/1F4qBjCbrh https://t.co/OUXqAJbIxB,Mar 20 2020 
गाउँ जान हतारो बसपार्कमा टिकट लिन तछाडमछाड दशैंजस्तै सुनसान बन्दै काठमाडौं https://t.co/4BfZc7op28 https://t.co/PUPa0rJzD9,Mar 20 2020 
गिरिजाप्रसादको स्मृतिमा नेविसंघले बाँड्यो मास्क र स्यानिटाइजर https://t.co/YKIh5BiriK,Mar 20 2020 
